customer_unique_id,customer_id,customer_zip_code_prefix,customer_city,customer_state,order_id,order_status,order_purchase_timestamp,payment_sequential,payment_type,payment_installments,payment_value,duplicate_product,product_id,seller_id,price,freight_value,product_name_english
08a374bca4063116d5530a7b04ecaf3f,2dbffe025a0f463a039b8e98f85e7806,89809,chapeco,SC,674eb13687ba86abeaee12ece9ce0309,delivered,8/13/18 12:13,1,credit_card,10,147.98,6,416753943bbda356a28be0f3ba476632,e73bf2cea7fe4b0b4d287a7568ed1099,29.9,2.1,construction_tools_construction
dc0274a25d881c813da7d55b7faace37,2de12a5fa829fedc2d04da8db32bae05,67133,ananindeua,PA,d07ea9203ae0a6ea15a2eacc87b4c0f7,delivered,2/15/18 8:21,1,boleto,1,33.73,1,baf76b06184501269d8e44228cc940ac,b4ffb71f0cb1b1c3d63fad021ecf93e1,16.1,17.63,auto
910240400459e4edf250cddd2588bfd2,2dede433203d09f2222b7d74c4040155,84262,telemaco borba,PR,ccb78ed7a1acba9d251c8626f13097f5,delivered,1/12/18 12:10,1,credit_card,3,57.48,1,1937b3e587fc766c8d1cef0c11c6aa53,670c26e0f1bf8d0576271d5cfaec6d2b,45,12.48,sports_leisure
2028c90d6c4523ae70a285c44010258a,2e011b3ee6c6ba14113c197f1b740cab,9770,sao bernardo do campo,SP,ae3ed4faf84063e2cb305bc99cacf219,delivered,7/23/18 21:06,1,boleto,1,136.91,1,1fb344134cd7164d32dea4d87ba3ec5a,23c38debaffe4a25a30fdbd9b586a13f,127.27,9.64,garden_tools
fbacf55907cfeeab0f1cb05ac31c429e,2e12935bf4f6a0cad758ef5f58863701,2372,sao paulo,SP,c6283d176592e1e1c4d1302abd4e473e,delivered,1/27/18 19:28,1,credit_card,2,136.5,1,fe75529a267b76ac6e96f0c322a899a4,620c87c171fb2a6dd6e8bb4dec959fc6,119.9,16.6,health_beauty
9c3a23565ded3e71fc8979579e8f091c,2e6506c7189034243c684d5c2d7e83cc,8490,sao paulo,SP,0f2fee4fce11f7af3c9ff2ec093eba3a,delivered,1/4/18 2:42,1,credit_card,1,31.77,1,154e7e31ebfa092203795c972e5804a6,cc419e0650a3c5ba77189a1882b7556a,23.99,7.78,health_beauty
b60c8404de6587cab091a3fd0079f14c,2e661a1348e46a3a18291240f6e1fa8e,94950,cachoeirinha,RS,a8bbc485329f055ce3addabfbf8d4f86,delivered,2/14/18 12:23,1,credit_card,2,100.34,1,27b8857ca0d1477e1ad34ffaba0b642c,70a12e78e608ac31179aea7f8422044b,85,15.34,electronics
2fd07dc5dbae616986e00fb72e7a779b,2e668e8d5ccc335c292ade2a90506ba0,12327,jacarei,SP,d4113b34b5912aa49875798a65d88613,delivered,5/6/18 15:46,1,boleto,1,144.58,1,e85d91619b497e98754390b6198a9818,4b9750c8ad28220fe6702d4ecb7c898f,134.9,9.68,baby
75a2adfe9f86d401f24b5fe2eb9a582c,2e9b45811263327e120fdd8f4797fad6,12951,atibaia,SP,48d4561752bbf4833c3cabba8d5a7c93,delivered,1/4/18 17:50,3,voucher,1,14.68,1,7094fadc9773845c7d453e51b04289a8,d2374cbcbb3ca4ab1086534108cc3ab7,81.5,13.59,bed_bath_table
75a2adfe9f86d401f24b5fe2eb9a582c,2e9b45811263327e120fdd8f4797fad6,12951,atibaia,SP,48d4561752bbf4833c3cabba8d5a7c93,delivered,1/4/18 17:50,1,voucher,1,29.74,1,7094fadc9773845c7d453e51b04289a8,d2374cbcbb3ca4ab1086534108cc3ab7,81.5,13.59,bed_bath_table
75a2adfe9f86d401f24b5fe2eb9a582c,2e9b45811263327e120fdd8f4797fad6,12951,atibaia,SP,48d4561752bbf4833c3cabba8d5a7c93,delivered,1/4/18 17:50,2,voucher,1,50.67,1,7094fadc9773845c7d453e51b04289a8,d2374cbcbb3ca4ab1086534108cc3ab7,81.5,13.59,bed_bath_table
417021b1b4553c55daa22f17dbf37cdc,2e9e510644901db368fe1e00af131345,22790,rio de janeiro,RJ,99ca8b25a7b584ec1b48b0a857a9211b,delivered,3/31/18 11:15,1,voucher,1,110.26,2,ac2bcc51d3c713389dd531c5af569f3c,6edacfd9f9074789dad6d62ba7950b9c,39.9,15.23,furniture_decor
8959d4251989df68934d67c1d32c5718,2ea0297a0f76054d2857c4859220b1c2,39390,bocaiuva,MG,259db3e83679426c2af73687a8c579d4,delivered,5/18/18 11:40,1,credit_card,1,107.19,1,63c91bb26c656cd5fe0d2ca82b632c84,530ec6109d11eaaf87999465c6afee01,79.9,27.29,sports_leisure
24391449252cf6db04ce271b2a208d83,2eb5d00803617f610fea5020ec8fd04c,35610,dores do indaia,MG,175f0e4be32fba394c8d7df818ed8425,delivered,2/25/18 23:23,1,credit_card,8,221.79,1,429e7401fafb76436f15e86498bd7364,da8622b14eb17ae2831f4ac5b9dab84a,199.9,21.89,bed_bath_table
f0e310a6839dce9de1638e0fe5ab282a,2ee264a9765858722d6ccb1442b4a5be,29050,vitoria,ES,2c03309b2a52be289e66346a5da41209,delivered,9/29/17 19:30,1,boleto,1,59.6,1,bf6e9b07b37b073afbd4420d91518a9b,53e4c6e0f4312d4d2107a8c9cddf45cd,43,16.6,housewares
e3a07a2fce775f67bcf06e6278807608,2ee64c10ba69ec9d4d5bf49f592c5fd2,71090,brasilia,DF,f2665691d2aa17a8c8a37438686b1927,delivered,3/3/18 17:48,1,credit_card,8,130.18,2,be1d0cae4c4acf0350ad1295fe5a3299,602044f2c16190c2c6e45eb35c2e21cb,49.99,15.1,bed_bath_table
66ffab11964dda54f46a826323635120,2f32cc670061125271017f98f73addde,8773,mogi das cruzes,SP,1afbdc6ed9143871e5b8be14ce2762e0,delivered,1/20/18 20:00,1,credit_card,6,710.48,1,fb01a5fc09b9b9563c2ee41a22f07d54,522620dcb18a6b31cd7bdf73665113a9,689.89,20.59,consoles_games
d7e0432688bbd72d3567568903f6117c,2f3f2192e521a60c3f97f340e9f964a9,12120,tremembe,SP,d4d8638eaddca23adbfdd1b383a5f15b,delivered,1/31/18 14:24,1,credit_card,2,88.47,1,31699327e8b1095210f7c48d91fc09f0,1e8b33f18b4f7598d87f5cbee2282cc2,75.5,18.81,bed_bath_table
d7e0432688bbd72d3567568903f6117c,2f3f2192e521a60c3f97f340e9f964a9,12120,tremembe,SP,d4d8638eaddca23adbfdd1b383a5f15b,delivered,1/31/18 14:24,2,voucher,1,28.32,1,31699327e8b1095210f7c48d91fc09f0,1e8b33f18b4f7598d87f5cbee2282cc2,75.5,18.81,bed_bath_table
d7e0432688bbd72d3567568903f6117c,2f3f2192e521a60c3f97f340e9f964a9,12120,tremembe,SP,d4d8638eaddca23adbfdd1b383a5f15b,delivered,1/31/18 14:24,2,voucher,1,28.32,2,1bef08f119466a85a83919d5b80facd3,d2374cbcbb3ca4ab1086534108cc3ab7,15.9,6.58,bed_bath_table
d7e0432688bbd72d3567568903f6117c,2f3f2192e521a60c3f97f340e9f964a9,12120,tremembe,SP,d4d8638eaddca23adbfdd1b383a5f15b,delivered,1/31/18 14:24,1,credit_card,2,88.47,2,1bef08f119466a85a83919d5b80facd3,d2374cbcbb3ca4ab1086534108cc3ab7,15.9,6.58,bed_bath_table
931a4a1a3e2cf8b4b4d33922f1469dbe,2f5d35989878187f33b6e601743b55f5,12243,sao jose dos campos,SP,7f6a7361266d9b404f05250ef42cdc6d,delivered,8/17/18 23:14,1,debit_card,1,140.68,1,b9976e9c22fb1540bd71d1bcd2989475,55f7a3319d80f7fdf078b8f03e6725fe,126.49,14.19,arts_and_craftmanship
c0394cfa96258a94e368499f919a3ba6,2f6014fe90cb09655c6f5d9259381c8e,4703,sao paulo,SP,ca263afd88a8a1200605adbd4b63cd7d,delivered,1/12/18 18:17,1,credit_card,1,59.36,1,e5178e8bcef1146c07bf05c267ed1729,b2479f944e1b90cf8a5de1bbfde284d6,45.99,13.37,bed_bath_table
4f6d635ff2fd4e30ff5369a7b943eb22,2f642b897502ed15302733ddeb7c970b,8340,sao paulo,SP,6a4b5d63051de8243001f5daa42383f1,delivered,2/14/18 10:26,1,boleto,1,57.73,1,73de16cead7739484a26999628acfbd9,681fce914360217db47784ae28905a96,43.63,14.1,perfumery
fe81bb32c243a86b2f86fbf053fe6140,2f7e0d9b02c05f440fea44dd6d81e8b4,1453,sao paulo,SP,6baca7e224a54a0323eb003e011c9b8a,delivered,6/21/18 12:10,1,credit_card,4,348.53,1,62b07aff118f62756ee579afeedc3eb0,fa1c13f2614d7b5c4749cbc52fecda94,338.9,9.63,watches_gifts
b9fba7ed7a4f5761ffd6c407ad764503,2f8945b7099bc669d7e29cc676ead286,13426,piracicaba,SP,c6feddf1f8ee767b5c7c65d5313dbc91,delivered,6/13/18 23:29,1,credit_card,3,89.31,1,a868da030ed45f5ae334023aea5273ed,1025f0e2d44d7041d6cf58b6550e0bfa,80,9.31,home_construction
1c553721323d2cf153d114724b92118e,2fd729b8cb6f7e64030aec1e08e02bc1,7855,franco da rocha,SP,7237d14c846f1436c907372891468fd2,delivered,4/5/18 22:37,1,credit_card,1,75.2,1,e9cf08a0e7eb331e4694cd769137382c,634964b17796e64304cadf1ad3050fb7,59.9,15.3,telephony
9d42d5ee226121b6dc867197ce0529cc,2fee3bd742b24eac0910410fcb57085b,76230,piranhas,GO,a27942f622b629d0c6fcc5245689454e,delivered,5/1/18 20:30,1,credit_card,5,86.05,1,777d2e438a1b645f3aec9bd57e92672c,4a3ca9315b744ce9f8e9374361493884,69.9,16.15,bed_bath_table
07b1b60bca2b6326fa2adb259ea4a55f,2ffd69193e2274ecc9565bcbc94cf96e,91530,porto alegre,RS,e91f4cb0413a13fbdb115fa44b588404,delivered,5/9/18 17:16,1,credit_card,1,81.24,1,0b61b74bd2917877a6fc5d31192d3641,e62b2d6ac10570a035a30bafcf01d263,65.9,15.34,furniture_decor
8d187f36fa18c60c2ac49e7a966d8ff7,300b04fccf49393ab58606cdf2c4ce52,30720,belo horizonte,MG,1b9411e11370aedecc0bb2daa7f41501,delivered,8/17/18 16:11,1,credit_card,1,110.77,1,d78c524a16fe960ae8229034d4541469,c70c1b0d8ca86052f45a432a38b73958,95,15.77,health_beauty
81db097ffce4bd958cfffeca7c41e301,3021d0131228fc66c7b3bec2308617a6,5061,sao paulo,SP,05f0c78f07cfc889061aba07e9eff066,delivered,1/26/18 10:59,1,credit_card,1,102.32,1,e53e557d5a159f5aa2c5e995dfdf244b,0b90b6df587eb83608a64ea8b390cf07,89.56,12.76,computers_accessories
55efe0d41e47d41465ea4fb5f8badee0,302cfa22e775ebe3ed559b2cad06f4a2,17032,bauru,SP,8486f414a491ce27cbb5e501739d2d04,delivered,2/12/18 21:04,1,credit_card,1,37.17,1,f2d649f157cebee085ed738f23d5d6b7,d673a59aac7a70d8b01e6902bf090a11,27.9,9.27,baby
d9ad5b8ce105bd3baced4648987fbbfc,304717ed44006118886f66f77cb11793,3025,sao paulo,SP,aacbf13db267af0f239fc7ff5dd513ff,delivered,5/21/18 11:08,1,boleto,1,44.44,1,5ef5cddf0ad1c5140b02c2255109c31a,26bad72add1f86e08a776ce4ffdaf1ca,30,14.44,food_drink
7018a5e068b8fd0912fed2d02952df23,3079cc8ddcf954eb8ed76d665c04e84c,31030,belo horizonte,MG,911022dc32144d6899afd62e7fe0734e,delivered,4/15/18 13:12,1,credit_card,3,92.43,1,f492c6bfb46eefde7d16bb68a042cc26,d1b9d4be4b6f9ebd85f8acd6745ba612,84.65,7.78,furniture_decor
9ca25c67e315e2a59b00eca2d4797734,309e974054989e7a4f3fc8805b3bf55e,20725,rio de janeiro,RJ,2bc1eac46ee8d6fad3f7369668f1bdf0,delivered,7/21/18 13:24,1,boleto,1,100.7,1,e251a68000f75257cf9ef16bcea51976,aba1721a889e04decc910aa13b768ef4,85,15.7,stationery
7b51437497e9c9b82a08ddb62dfb7b88,30bd76fb68ee3d13408ce871e8cabd2e,11451,guaruja,SP,6ee3c291219411d6da1a62f056058fec,delivered,6/4/18 20:26,1,credit_card,2,63.44,1,9ea1152d6d52dc57ab2ea49aa626adc1,e9779976487b77c6d4ac45f75ec7afe9,54,9.44,health_beauty
26a9b95058d46f1e6a685688355a1cdb,30d7ee6ab271792628f445c8c3232a72,90420,porto alegre,RS,23eff627f4b39bbe7c0910de77b75eb4,delivered,5/16/18 17:20,1,credit_card,3,111.17,1,4a37fea9a17c3cb688dc22802a698a80,ce248b21cb2adc36282ede306b7660e5,87.97,23.2,cool_stuff
18a65d67bb184e736656cc017f09f7b8,30e5e38dcab5b4f261e95cf80ff6b386,23030,rio de janeiro,RJ,46077eef0ad2e1103cd2970326b3712b,delivered,4/13/18 22:53,1,voucher,1,56.94,1,06edb72f1e0c64b14c5b79353f7abea3,391fc6631aebcf3004804e51b40bcf1e,39.99,16.95,bed_bath_table
ec449149317e67f234b1cf7fe9fc966c,310509e891b9c8d01507a2acd753324c,86015,londrina,PR,c0bd1839e07d2c2eb2f047b50da39f2e,delivered,2/26/18 9:41,1,boleto,1,255.08,1,8ed094bfe076c568f6bb10feada3f75d,7c67e1448b00f6e969d365cea6b010ab,192.99,62.09,office_furniture
55f21db4f9a353dcee5b774f750c65a1,314533dd95657b7de8748504efc89ce5,29240,alfredo chaves,ES,086da3118e7ada3cfb7cce476954af52,delivered,5/22/18 9:51,1,credit_card,1,214.16,1,a291cc846d74d97f01611894f983073b,de722cd6dad950a92b7d4f82673f8833,189.9,24.26,cool_stuff
f377461b37160ea383bbb3535714ba31,315205cda3082eddd7f02842f2849062,37589,silvianopolis,MG,dd12f57a8bc06b6105b3e8c0c1bdbabd,delivered,7/27/18 5:39,1,credit_card,2,75.68,1,703d742887bb9267f89b675608ba7aa0,640e21a7d01df7614a3b4923e990d40c,56.1,19.58,bed_bath_table
02e9827c15167f699df7bf90d326ffdb,31819535fe8ef8d723716672b3abb4de,9895,sao bernardo do campo,SP,cee43113ca0a71b50e899098ec4c5911,delivered,4/7/18 18:22,1,credit_card,1,34.14,1,750dcfda0a9788bba89c94bb82a322db,53e4c6e0f4312d4d2107a8c9cddf45cd,22.99,11.15,housewares
8901b2526349d372dd0bdf8d77af656d,31ef214ca2b1a59ca5819bcbf64b6349,79823,dourados,MS,241ed1aad96c4cc788ee6f8ab96242ef,delivered,1/4/18 22:57,1,boleto,1,703.73,1,b8ed1dd103e32cc29c222145bc5c74ec,e5f9e61ceb5f523cc966e0f34095032f,670,33.73,cool_stuff
0e730550dfc5d7f1cea73484bb2e0249,31f925b24ebb6e23fb255f79e4c74b81,20920,rio de janeiro,RJ,616349dfee9e27679881b25bfc3af335,delivered,2/22/18 0:41,1,credit_card,1,75.17,1,03a20f79e4c056b48ce29b3e30beb0fb,6fc26fe110feebd80a433e1f012a84f9,59,16.17,furniture_decor
29d72fba272ad06ed0b2ac6351da042f,3203358dce6a6dd1a5d190113a70b68a,15015,sao jose do rio preto,SP,6f7c4d0e0bfea3787bfa435c00423420,delivered,5/22/18 9:20,1,boleto,1,162.3,1,b0c2a004d315a5ba0b19584393ac478c,8160255418d5aaa7dbdc9f4c64ebda44,147.9,14.4,bed_bath_table
de226a12fac20b56580d731ec8ab8623,320c45c151d6e0638787c8e35e0e0c9b,7120,guarulhos,SP,1f8fd5fe13ced0df2d9b93995534e59e,delivered,6/24/18 13:18,1,credit_card,5,136.95,1,3820a5a6c03c2c5c4bb17716840dc328,381c83fdca332ea6afd896da20bf6e4a,121,15.95,watches_gifts
2ac4312997e09e6770fd4c3d52adf77a,320cf06e46b715660ce965771a023702,6756,taboao da serra,SP,e3e77a472278ddd0f93e5b1391db15bc,delivered,1/4/18 0:48,1,credit_card,1,20.94,1,6f030babbca059aa3951ea26d5bbbe0d,7299e27ed73d2ad986de7f7c77d919fa,49.99,8.41,housewares
2ac4312997e09e6770fd4c3d52adf77a,320cf06e46b715660ce965771a023702,6756,taboao da serra,SP,e3e77a472278ddd0f93e5b1391db15bc,delivered,1/4/18 0:48,2,voucher,1,97.5,1,6f030babbca059aa3951ea26d5bbbe0d,7299e27ed73d2ad986de7f7c77d919fa,49.99,8.41,housewares
2ac4312997e09e6770fd4c3d52adf77a,320cf06e46b715660ce965771a023702,6756,taboao da serra,SP,e3e77a472278ddd0f93e5b1391db15bc,delivered,1/4/18 0:48,1,credit_card,1,20.94,2,512bcb8dec32fae04f4e4f0b407e8e74,1835b56ce799e6a4dc4eddc053f04066,39,21.04,bed_bath_table
2ac4312997e09e6770fd4c3d52adf77a,320cf06e46b715660ce965771a023702,6756,taboao da serra,SP,e3e77a472278ddd0f93e5b1391db15bc,delivered,1/4/18 0:48,2,voucher,1,97.5,2,512bcb8dec32fae04f4e4f0b407e8e74,1835b56ce799e6a4dc4eddc053f04066,39,21.04,bed_bath_table
7305430719d715992b00be82af4a6aa8,324eac4ceebc42547e8fcd67e05ca202,91210,porto alegre,RS,e940dfc11f35a222dc7dd0e6700aecc0,delivered,7/12/17 10:50,1,credit_card,6,227.27,1,952670bc019a73f0933157ec82ff6e4f,37be5a7c751166fbc5f8ccba4119e043,205,22.27,bed_bath_table
9496fe4967f2117feed223238c7bcc39,32733c119b64dd300881c12466d48e98,11050,santos,SP,415c1b3a4f7d686212cf08f53ad40271,delivered,2/22/18 10:06,1,credit_card,1,23.72,1,3f0376e782caf27ef19342d8e5c7e6f5,8b321bb669392f5163d04c59e235e066,15,8.72,electronics
d5b4fce33a7ef8e6025bff334e6bbf1d,327886570f6c5d99eddb5677b1ad9c72,27700,vassouras,RJ,aade48c1fd0adef0f33df25f995d379c,delivered,4/20/18 12:06,1,credit_card,10,131.75,1,a3430558283765c5dd94dd0381acc9c2,440dd6ab244315c632130ecfb63827b1,112,19.75,sports_leisure
f0e310a6839dce9de1638e0fe5ab282a,32a68880c3edfc878276ca3ffb8c084d,29050,vitoria,ES,55e2d723733c45033e71cb4d44690234,delivered,10/13/17 7:17,1,boleto,1,89.63,1,38d3d8beb882d46c0ecbd12cf224753f,9dda5bbacd45e18d6485fee649205d09,69.9,19.73,housewares
9c3a23565ded3e71fc8979579e8f091c,32a7bc3e8823bf94324ec828e7888d6d,8490,sao paulo,SP,bfe6602edb1568292d527c61684405ed,delivered,1/10/18 2:41,1,credit_card,1,37.77,1,ec1faa2edc27ce32372fee59d1f9e969,cc419e0650a3c5ba77189a1882b7556a,29.99,7.78,perfumery
9689908caf4de73724feed92175d867a,32a999da0202254e1933631170777178,28991,saquarema,RJ,149d32ba42826835e09c375b8a1fa923,delivered,2/22/18 9:19,1,credit_card,8,99.01,1,dbb67791e405873b259e4656bf971246,f457c46070d02cadd8a68551231220dd,82,17.01,computers_accessories
0e4d012fac3d20c033e0284fb6d2ea6a,32b1936b81907e39a7f664cd0af3aecd,39527,mato verde,MG,803aa4666b8c108ee27e65f64ad038fc,delivered,8/21/18 22:44,1,credit_card,4,98.67,1,10d2b7a176cd8a35bcae7c15e0e7626e,8d956fec2e4337affcb520f56fd8cbfd,78.93,19.74,sports_leisure
4ad4d9be004941fb8e0ffd31ddbf1f3c,330c38b2460346c6dc474f3819707500,70680,brasilia,DF,cc2a815c27056f7c5770b6a14d422863,delivered,7/2/18 20:39,1,boleto,1,86.25,1,530d9436af6fa4960e9754ce4128b468,c37b2059d4f90d4feead554e5246565e,39,47.25,furniture_decor
ad97668eed5826a5d800b15351bea269,3324c0488c6c1aa261c51589a05762f3,3976,sao paulo,SP,d5d91beade5592a7f19b57ef4910572e,delivered,7/2/18 14:50,1,credit_card,8,81.33,1,688ad0169550f8e2eb0307b61df3ba12,640e21a7d01df7614a3b4923e990d40c,66.55,14.78,bed_bath_table
738ffcf1017b584e9d2684b36e07469c,3380dbe062b329f11a5e5de5552c5c34,74440,goiania,GO,af29f3d2878958723720a759676814e7,delivered,11/1/17 1:52,1,credit_card,10,227.93,1,5b45b90d432972e54f815d543084e6ae,5b581417df4480f632484ba681e53944,149.9,98.02,toys
738ffcf1017b584e9d2684b36e07469c,3380dbe062b329f11a5e5de5552c5c34,74440,goiania,GO,af29f3d2878958723720a759676814e7,delivered,11/1/17 1:52,3,voucher,1,2.87,1,5b45b90d432972e54f815d543084e6ae,5b581417df4480f632484ba681e53944,149.9,98.02,toys
738ffcf1017b584e9d2684b36e07469c,3380dbe062b329f11a5e5de5552c5c34,74440,goiania,GO,af29f3d2878958723720a759676814e7,delivered,11/1/17 1:52,2,voucher,1,17.12,1,5b45b90d432972e54f815d543084e6ae,5b581417df4480f632484ba681e53944,149.9,98.02,toys
a61a0484f0c42f81f6299b8d89123823,338d9e624e86a2efd3bab2a95840a9b4,16800,mirandopolis,SP,3006835c4c3c11d4869c6bd3d346dca0,delivered,8/6/18 19:05,1,credit_card,2,24.66,1,500870614ddcf5bd84f7d26861026c8a,92eb0f42c21942b6552362b9b114707d,11.87,12.79,telephony
8d50f5eadf50201ccdcedfb9e2ac8455,3414a9c813e3ca02504b8be8b2deb27f,4045,sao paulo,SP,a1a6eadae352582010f449d8527b55f3,delivered,8/18/18 12:39,1,credit_card,2,96.4,1,426f910ccd39ae5e7d55013c466fe343,0691148aee60ca47977c187804f935ae,72.9,23.5,sports_leisure
d3581765bcf955dcf282b1642c74157c,34417388de13fbcd12cfcbd9d1b8dfbd,78045,cuiaba,MT,0068c109948b9a1dfb8530d1978acef3,delivered,1/22/18 19:46,1,boleto,1,103.38,2,525f8fbde09c9bf777025c3141fbbc6e,8b321bb669392f5163d04c59e235e066,35.9,15.79,air_conditioning
628bdd93abd27fbdd50f4e2e91ec64b3,347383eb85480a99e9df0bba4b129093,14021,ribeirao preto,SP,73596e67516934a7fe64cc6ca6d75545,delivered,6/14/18 20:09,1,credit_card,3,62.11,1,377d0ea8bb2c8365af0b1519223d324a,d3674f271c91f824f82d24d92011f669,39.9,22.21,health_beauty
378c06babf08c70f32e748ac24ea33e0,349937c1b22f4f6ae55f248a229e0749,14784,barretos,SP,687297c4cb20d6fad502624bed7376ec,delivered,1/16/18 0:16,1,boleto,1,51.85,1,c0ad0886177197bdbb891829bafc45d2,d91fb3b7d041e83b64a00a3edfb37e4f,40,11.85,home_appliances
b896655e2083a1d76b7b85df8fc86e40,34fd3bf947541e5fe1b5d915492342e7,7998,francisco morato,SP,524dd16d182003f56199d068e2a1d50c,delivered,9/25/17 11:22,1,boleto,1,86.02,1,cec09725da5ed01471d9a505e7389d37,4d6d651bd7684af3fffabd5f08d12e5a,69.9,16.12,sports_leisure
12c9171ee18219cbf18fcfbc33e0c064,35247293b6797becb9d7750b318b85f5,35702,sete lagoas,MG,1536003b9af6a526e0d02b8cd13fd2af,delivered,6/29/18 23:30,1,boleto,1,37.43,1,c11df8bc488c72d5f966012f8cc81662,d91fb3b7d041e83b64a00a3edfb37e4f,19.2,18.23,home_appliances
b8beb7a6bfb7ed884386a8da46be8f8e,353e6a256f90a009d3e801b655f33b98,38300,ituiutaba,MG,3e93213bb8fdda91186b4018b2fe0030,delivered,7/17/18 23:49,1,credit_card,8,176.2,1,19c91ef95d509ea33eda93495c4d3481,06a2c3af7b3aee5d69171b0e14f0ee87,122.99,53.21,health_beauty
6dcf48fcc0c4d96dd7af8a0897ae9de8,3563b65918969aa4770325856ec0c256,88070,florianopolis,SC,0f14db1abb2772e95d78a72c30d69678,delivered,4/11/18 2:48,2,voucher,1,53.45,2,812f428f6757ab16c46cffc68f2e90c5,eed78ac17f7f795a19a709745f00cd4e,59.8,12.74,furniture_decor
6dcf48fcc0c4d96dd7af8a0897ae9de8,3563b65918969aa4770325856ec0c256,88070,florianopolis,SC,0f14db1abb2772e95d78a72c30d69678,delivered,4/11/18 2:48,1,credit_card,10,155.6,2,812f428f6757ab16c46cffc68f2e90c5,eed78ac17f7f795a19a709745f00cd4e,59.8,12.74,furniture_decor
6dcf48fcc0c4d96dd7af8a0897ae9de8,3563b65918969aa4770325856ec0c256,88070,florianopolis,SC,0f14db1abb2772e95d78a72c30d69678,delivered,4/11/18 2:48,2,voucher,1,53.45,4,cc3e0004237b0c02f8fd95f943e1cebf,157c3e4b42f81ac4a44e8b1ca2fe9876,6.5,25.48,furniture_decor
6dcf48fcc0c4d96dd7af8a0897ae9de8,3563b65918969aa4770325856ec0c256,88070,florianopolis,SC,0f14db1abb2772e95d78a72c30d69678,delivered,4/11/18 2:48,1,credit_card,10,155.6,4,cc3e0004237b0c02f8fd95f943e1cebf,157c3e4b42f81ac4a44e8b1ca2fe9876,6.5,25.48,furniture_decor
3a73ce6fc3b392e1ca609b5548418c36,359110a207a5afdec0b65452a9452593,59063,natal,RN,c915a55221e61e2d798340ec6553d2b0,delivered,1/23/18 14:50,1,boleto,1,150.89,1,cac9e5692471a0700418aa3400b9b2b1,7ea5bfa6c340f58f8e71fc1f0412b0d6,124.99,25.9,baby
cd0e1d42225b7f4cf78a382e4f57e704,359154f73b6e8ebb538109ed96becdd1,4719,sao paulo,SP,0e4b1ee38c10f79bb6eaffa7c60ae724,delivered,6/24/18 11:39,1,credit_card,1,317.4,1,d059a71823fafe40e36dc1b9d7fa7819,1025f0e2d44d7041d6cf58b6550e0bfa,300,17.4,home_construction
9f37b1215df84eae065524290b66cba6,359a2f5153fd7d2d178c72aa9e701e45,7500,santa isabel,SP,414643c3ed26cd6d93ac777a102a3ac0,delivered,2/9/18 0:22,2,voucher,1,1.8,1,196a8ebab62f48072dc189014d46a8d3,76d5af76d0271110f9af36c92573f765,12.1,7.78,garden_tools
9f37b1215df84eae065524290b66cba6,359a2f5153fd7d2d178c72aa9e701e45,7500,santa isabel,SP,414643c3ed26cd6d93ac777a102a3ac0,delivered,2/9/18 0:22,1,voucher,1,18.08,1,196a8ebab62f48072dc189014d46a8d3,76d5af76d0271110f9af36c92573f765,12.1,7.78,garden_tools
7db92cbb797de39eebe3bc986be820f8,35dcde0462f357347f74dace04d02400,3524,sao paulo,SP,2fa10f3a5be4a615bac800682c485f1b,delivered,5/8/18 14:55,1,credit_card,6,408.66,1,353356a910b2a42aa75a888a5d348997,fa1c13f2614d7b5c4749cbc52fecda94,399,9.66,watches_gifts
b854c56e1163bced9c3ebf1e4a6576f3,35ec6c1ca9e5844c5ca94214cce16dca,36021,juiz de fora,MG,33a3edb84b9df4cb49546859b990ac6d,delivered,2/21/18 17:15,1,debit_card,1,67.5,1,389d119b48cf3043d311335e499d9c6b,1f50f920176fa81dab994f9023523100,49.9,17.6,garden_tools
c50794dfc62b62a84f72475abf38b4e3,36051f35d72db8e13c444673d6599889,21046,rio de janeiro,RJ,c32fc9ccb03292ac2e7a2c2f027394ff,delivered,7/17/18 8:58,1,credit_card,4,64.44,1,5403528d987ad26e8d7cb25940411987,6560211a19b47992c3666cc44a7e94c0,49,15.44,watches_gifts
d3359a56d96666ac0c21bb01e7a61c95,3607518c886ddcf179860144a18dbff0,3162,sao paulo,SP,38e31ec9d0ed250702ede5bb610d963b,delivered,8/24/17 22:39,1,credit_card,4,45.44,1,1f11ca0065518d335b576597c5b7f072,b6dc74ed30f124f95227bed4e43a3bed,32.96,12.48,sports_leisure
08e5b38d7948d37fbb2a59fc5e175ab1,364ad2ea5a64c6d61c7d95044913e35f,58043,joao pessoa,PB,aa9f3738c923b9391c7e9c59eda6aad4,delivered,5/6/18 2:58,1,credit_card,5,251.29,1,30360c8b0b2ac6918f53ab66bc3c306f,8ae520247981aa06bc94abddf5f46d34,189.9,61.39,watches_gifts
aebdb8f05f5ebf99f858c1a75fb7035a,36701610f09fb06017249cd487f2ee5b,84043,ponta grossa,PR,ed273cdf7e2668c17d6cb199ad52d7c4,delivered,7/10/18 11:36,1,boleto,1,241.5,5,d34c07a2d817ac73f4caf8c574215fed,e7d5b006eb624f13074497221eb37807,29.99,18.31,telephony
